Length,EffectiveLength,TPM,NumReads,Weight
"2263","2063.991","25.213254","1691.000000","9890"
"1118","918.991","98.554600","2943.032007","9918"
"411","212.010","65.301451","449.869238","9954"
"922","722.998","9.643355","226.554318","9949"
"582","383.005","4.419280","55.000000","9998"
"6886","6686.991","9.781234","2125.354450","9993"
"1780","1580.991","5.416196","278.247126","-7"
"2566","2366.991","6.141931","472.398423","9993"
"2278","2078.991","2.264966","153.010494","9949"
"603","404.004","58.425548","767.000000","9960"
"983","783.998","45.298501","1154.000000","-118"
"835","635.998","6.145268","127.000000","9976"
"1986","1786.991","6.595831","383.000000","9890"
"444","245.009","52.954334","421.590279","9990"
"1294","1094.991","13.446129","478.425879","9974"
"729","529.999","56.496722","972.983842","9989"
"3552","3352.991","1.000431","109.000000","-8"
"2751","2551.991","27.251494","2259.833172","9955"
"2445","2245.991","3.862915","281.922741","9953"
"2563","2363.991","21.140574","1623.938291","9941"
"725","525.999","26.331926","450.064660","9998"
"3654","3454.991","22.338935","2507.935340","9986"
"4216","4016.991","0.000000","0.000000","-3"
"4773","4573.991","1.239164","184.175162","9974"
"548","349.005","2.850306","32.324398","9988"
"655","456.001","0.000000","0.000000","-28"
"2001","1801.991","117.014996","6851.742694","9948"
"2409","2209.991","0.000000","0.000000","-7"
"5941","5741.991","0.000000","0.000007","-2"
"786","586.998","31.665985","604.000000","9993"
"1779","1579.991","9.485231","486.978062","9961"
"2609","2409.991","7.386188","578.419167","9985"
"678","479.001","7.928923","123.411976","9993"
"4278","4078.991","3.297499","437.063305","9995"
"1340","1140.991","10.643800","394.626081","9953"
"1443","1243.991","15.256124","616.692004","9818"
"754","554.999","2.687836","48.473248","-77"
"918","718.998","10.589361","247.402750","9945"
"1244","1044.991","11.499630","390.484032","9875"
"2130","1930.991","0.000000","0.000000","-32"
"1976","1776.991","1.056423","61.000000","-16"
"897","697.998","43.119886","978.000000","9971"
"2469","2269.991","46.905431","3459.825467","9706"
"800","600.998","0.000001","0.000025","-2"
"1006","806.991","203.538255","5337.299111","9984"
"1033","833.991","207.704488","5628.777143","9991"
"945","745.998","70.797839","1716.187511","9989"
"953","753.998","23.427968","574.000000","9993"
"512","313.007","258.653861","2630.751194","9995"
"755","555.999","265.044454","4788.503508","9995"
"1404","1204.991","150.496709","5892.745298","9991"
"3627","3427.991","25.619047","2853.708401","9894"
"1838","1638.991","19.681689","1048.204037","9974"
"1391","1191.991","28.489575","1103.483415","9977"
"658","459.001","29.320515","437.312547","9986"
"635","436.002","4.543130","64.365163","9991"
"2402","2202.991","6.259661","448.095374","9986"
"2328","2128.991","52.638594","3641.539462","9988"
"1015","815.991","8.091930","214.557804","9995"
"1864","1664.991","4.768898","258.010144","9995"
"3646","3446.991","14.083272","1577.432052","9993"
"2425","2225.991","0.000000","0.000000","-70"
"1065","865.991","1.140832","32.102730","9953"
"505","306.007","7.672275","76.289133","9986"
"576","377.005","0.163259","2.000000","9996"
"1393","1193.991","31.028297","1203.831924","9977"
"967","767.998","98.649976","2461.864217","9986"
"582","383.005","21.884472","272.362429","9995"
"708","509.000","187.508659","3101.317319","9995"
"653","454.002","102.384456","1510.423031","9995"
"583","384.005","30.934552","386.000089","-150"
"1864","1664.991","3.958393","214.159667","9667"
"1852","1652.991","35.522292","1908.000000","9884"
"2088","1888.991","17.898222","1098.617956","9988"
"1470","1270.991","3.899972","161.068578","9998"
"455","256.008","14.420017","119.957219","9995"
"3092","2892.991","0.379595","35.684035","9964"
"2409","2209.991","2.299114","165.104149","9963"
"1616","1416.991","0.000000","0.000000","-15"
"4110","3910.991","0.968560","123.089238","9987"
"3404","3204.991","0.000000","0.000000","-13"
"1930","1730.991","4.089085","230.000000","9995"
"2893","2693.991","3.289951","288.000000","-214"
"2346","2146.991","4.328823","302.000000","9998"
"2443","2243.991","14.441102","1053.000000","9982"
"735","535.999","41.339117","720.000000","9935"
"1223","1023.991","0.000000","0.000000","-21"
"2754","2554.991","3.187275","264.615865","9998"
"3726","3526.991","0.000000","0.000000","-2"
"2536","2336.991","14.128389","1072.893475","9951"
"2129","1929.991","4.805389","301.363563","-24"
"1997","1785.991","6.014133","349.027146","9943"
"554","355.005","20.024893","231.000000","9996"
"1400","1200.991","6.226725","243.000000","9998"
"2685","2485.991","5.545894","448.000000","-8"
"2849","2649.991","18.052783","1554.517057","9995"
"1004","804.991","16.861736","441.062486","9992"
"2777","2577.991","11.889703","996.000000","10000"
"3017","2817.991","35.206678","3223.825915","9977"
"572","373.005","13.056019","158.245769","9982"
"2327","2127.991","0.000000","0.000000","-28"
"2279","2079.991","44.856525","3031.754231","-28"
"858","658.998","3.691895","79.057037","9984"
"2927","2727.991","6.125190","542.961963","9982"
"1406","1206.991","39.290879","1541.000000","9969"
"1029","829.991","167.010534","4504.266292","9949"
"1537","1337.991","134.357900","5841.485133","9995"
"1558","1358.991","5.393780","238.186271","9993"
"7911","7711.991","4.611950","1155.734536","9954"
"2657","2457.991","3.843715","307.000000","9995"
"3644","3444.991","0.000000","0.000000","0"
"4215","4015.991","2.406190","314.000000","9988"
"547","348.005","5.558078","62.851761","9982"
"649","450.002","22.978284","336.000000","10000"
"3242","3042.991","8.515389","842.000000","9995"
"3576","3376.991","44.735901","4909.000000","9993"
"2912","2712.991","11.241347","991.000000","-126"
"405","206.011","5.975352","40.000000","9998"
"2868","2668.991","8.510310","738.073198","9998"
"1346","1146.991","54.862611","2044.764719","-2"
"1684","1484.991","63.730546","3075.235281","9998"
"6167","5967.991","3.228042","626.000000","9979"
"4777","4577.991","8.548552","1271.669991","9998"
"548","349.005","3.463272","39.275847","9997"
"296","97.020","6536.821304","20607.984500","9998"
"1745","1545.991","22.678519","1139.274914","9993"
"746","546.999","488.175247","8677.000000","10000"
"2710","2510.991","18.016285","1470.000000","10000"
"2963","2763.991","3.852410","346.000000","9998"
"1565","1365.991","14.891785","661.000000","9993"
"3995","3795.991","3.303095","407.430230","-41"
"1583","1383.991","99.306705","4466.000000","10000"
"2686","2486.991","1.484910","120.000000","10000"
"590","391.005","4.709125","59.831369","9990"
"520","321.007","0.955170","9.963260","9995"
"1761","1561.991","5.221081","265.000000","9998"
"3446","3246.991","0.259719","27.402592","9983"
"1292","1092.991","9.094505","323.000000","9986"
"3063","2863.991","11.465311","1067.000000","9984"
"8215","8015.991","14.749902","3841.964365","-100"
"1418","1218.991","7.085344","280.652103","9958"
"4714","4514.991","1.131473","166.000000","10000"
"2490","2290.991","16.065745","1196.000000","10000"
"4828","4628.991","0.000000","0.000000","-34"
"430","231.010","23.313159","175.000000","10000"
"3729","3529.991","12.093037","1387.126056","9961"
"569","370.005","0.402852","4.843511","9973"
"851","651.998","255.925858","5422.100285","9995"
"951","751.998","35.276339","862.000000","9998"
"1560","1360.991","20.812351","920.414132","-9"
"4554","4354.991","4.034985","571.000000","9998"
"3860","3660.991","1.628688","193.750779","9993"
"726","526.999","0.000000","0.000000","0"
"1917","1717.991","8.705676","485.993318","9964"
"1233","1033.991","1.004011","33.733545","9981"
"1805","1605.991","1.589423","82.944851","9991"
"2348","2148.991","13.518561","944.000000","9993"
"6779","6579.991","3.037200","649.390152","9993"
"6667","6467.991","0.000000","0.000000","-5"
"6480","6280.991","23.969077","4892.000000","10000"
"319","120.015","85.720070","334.290055","9997"
"1146","946.991","12.276634","377.773936","9995"
"3464","3264.991","9.001491","955.000000","9998"
"2831","2631.991","0.000000","0.000000","-2"
"4742","4542.991","3.793492","560.000000","10000"
"4579","4379.991","44.357359","6313.146324","-168"
"1712","1512.991","5.624277","276.509416","9926"
"778","564.999","0.000000","0.000000","0"
"7296","7096.991","4.170549","961.777226","9991"
"970","770.998","115.712053","2898.937652","9989"
"993","793.998","3.581287","92.398624","-9"
"4227","4027.991","7.006061","917.000000","9988"
"3435","3235.991","0.000000","0.000000","0"
"4666","4466.991","7.658934","1111.707097","-36"
"1386","1186.991","0.000000","0.000000","-37"
"480","281.007","15.227202","139.041536","9979"
"1194","994.991","33.186154","1072.958464","9977"
"8184","7984.991","3.738436","969.999246","9965"
"2635","2435.991","8.871274","702.212530","9981"
"514","315.007","50.311264","514.982036","9964"
"1312","1112.991","0.000000","0.000000","-2"
"2656","2456.991","4.834781","386.000000","10000"
"6659","6459.991","15.844077","3325.874203","9993"
"3312","3112.991","10.301084","1042.000000","10000"
"557","358.005","0.000000","0.000000","-13"
"20508","20308.991","1.504226","992.677869","9906"
"5458","5258.991","0.072831","12.445927","9979"
"563","364.005","35.523088","420.170311","9983"
"571","372.005","33.173318","401.000000","9997"
"6487","6287.991","1.363610","278.617965","9998"
"10372","10172.991","1.564244","517.082847","9991"
"1440","1240.991","4.053826","163.470960","9979"
"582","383.005","5.284550","65.768682","9991"
"3834","3634.991","11.568330","1366.409771","9965"
"629","430.002","11.078220","154.791735","9982"
"658","459.001","0.000000","0.000000","-4"
"3615","3415.991","33.395574","3706.914580","9950"
"2834","2634.991","4.166046","356.705746","9993"
"574","375.005","21.883832","266.665670","9920"
"571","372.005","23.446950","283.427392","9930"
"554","355.005","14.488791","167.137511","9959"
"2664","2464.991","18.832620","1508.457274","9964"
"1206","1006.991","0.580659","19.000000","10000"
"1723","1508.991","1.406786","68.979742","9974"
"841","641.998","20.325714","424.020258","9981"
"1845","1645.991","36.532592","1953.956285","9939"
"4485","4285.991","5.979200","832.724327","9981"
"701","502.000","0.318633","5.197591","9992"
"1049","849.991","10.639910","293.872594","9976"
"565","366.005","33.098696","393.645417","9990"
"5351","5151.991","29.567196","4949.851804","9986"
"2588","2388.991","45.417071","3525.661054","9936"
"7309","7109.991","5.648518","1305.000000","9998"
"3094","2894.991","8.436190","793.597926","9975"
"3026","2826.991","2.534488","232.820737","9972"
"633","434.002","69.976714","986.853119","9983"
"605","406.004","10.839244","143.000000","9971"
"4803","4603.991","7.835720","1172.250267","9971"
"2791","2578.991","2.912109","244.041890","9981"
"2828","2628.991","4.998399","426.999104","9978"
"586","387.005","209.519415","2634.799295","9998"
"3560","3360.991","14.987724","1636.854131","-17"
"5388","5188.991","17.424564","2938.000000","10000"
"526","327.007","23.446079","249.134388","9953"
"822","622.998","31.162679","630.853571","9945"
"1638","1438.991","110.103787","5148.339997","9938"
"2837","2637.991","2.930983","251.242744","9968"
"5268","5068.991","0.344454","56.736071","9959"
"1717","1517.991","30.430186","1501.000000","10000"
"2080","1880.991","5.726304","350.000000","10000"
"2658","2458.991","0.000000","0.000000","-2"
"2406","2206.991","0.223107","16.000000","-2"
"5217","5017.991","9.279020","1513.000000","10000"
"3544","3344.991","1.247966","135.645293","9980"
"11169","10969.991","0.473453","168.768004","9977"
"12703","12503.991","10.070026","4091.534698","-28"
"7831","7631.991","7.854520","1947.890257","9979"
"4129","3929.991","17.529706","2238.582635","9986"
"1514","1314.991","0.000000","0.000000","-3"
"2896","2696.991","2.992203","262.227077","9973"
"1940","1740.991","6.723241","380.348866","9966"
"1521","1321.991","1.429892","61.424057","9964"
"1183","983.991","2.200580","70.361501","9987"
"4485","4285.991","1.191416","165.928790","9982"
"494","295.007","0.000000","0.000000","-14"
"1039","839.991","23.328230","636.741609","9975"
"4426","4226.991","4.084193","560.976268","9946"
"574","375.005","20.880981","254.445422","9821"
"5912","5712.991","7.539696","1399.665700","-35"
"1439","1239.991","14.291289","575.833342","-142"
"1553","1353.991","0.827657","36.414377","-154"
"1713","1513.991","5.243125","257.941014","9988"
"3469","3269.991","0.000039","0.004157","-7"
"1774","1574.991","34.084684","1744.392641","9988"
"2362","2162.991","3.514272","247.000000","10000"
"2635","2435.991","37.849418","2996.000000","10000"
"3839","3639.991","5.275667","624.000000","-11"
"864","664.998","4.356098","94.129348","9984"
"1715","1515.991","0.000000","0.000000","-5"
"5499","5299.991","2.351311","404.941460","9989"
"2774","2574.991","5.492104","459.537957","9998"
"763","563.999","14.732565","270.000000","9994"
"699","500.000","52.625025","855.006620","9958"
"489","290.007","28.545424","269.000000","9995"
"581","382.005","8.146692","101.124651","9998"
"2412","2212.991","11.994904","862.548138","9987"
"954","754.998","9.269223","227.403005","9991"
"2316","2116.991","19.116123","1315.000000","9986"
"1479","1279.991","55.731360","2318.000000","9995"
"2157","1957.991","0.817308","52.000000","9975"
"1699","1499.991","11.980106","583.923844","9988"
"1693","1493.991","1.217176","59.089196","9991"
"666","467.001","8.038757","121.986960","9993"
"1119","919.991","2.933435","87.693392","9960"
"789","589.998","3.668398","70.328974","9989"
"5544","5344.991","6.630460","1151.589213","9995"
"4127","3927.991","43.114374","5503.000000","10000"
"3775","3575.991","29.407560","3417.136649","-16"
"5401","5201.991","2.067585","349.494192","9986"
"980","780.998","121.246874","3077.000000","9998"
"669","470.001","0.000000","0.000000","-5"
"3629","3429.991","2.622855","292.330526","9965"
"2633","2433.991","30.787404","2435.000000","10000"
"4168","3968.991","4.745307","612.000000","9981"
"848","648.998","9.946342","209.755738","9995"
"816","616.998","6.044678","121.189232","9995"
"2112","1912.991","8.259171","513.400514","9984"
"2438","2238.991","7.306767","531.599486","9981"
"2713","2513.991","0.000000","0.000000","-14"
"1462","1262.991","3.021444","124.000000","9998"
"871","671.998","2.871256","62.697036","9997"
"553","354.005","10.692725","123.000000","9993"
"4147","3947.991","16.611175","2131.000000","10000"
"2924","2724.991","0.000000","0.000000","-2"
"882","682.998","5.936836","131.759404","9965"
"527","328.007","0.000000","0.000000","0"
"580","381.005","32.861621","406.842524","9961"
"7784","7584.991","10.427281","2570.000000","10000"
"2934","2734.991","18.701145","1662.000000","9960"
"832","632.998","85.745318","1763.680330","9993"
"763","563.999","72.272012","1324.510937","9991"
"1048","848.991","12.784202","352.682190","9978"
"3042","2842.991","0.000000","0.000000","-7"
"8170","7970.991","8.293710","2148.167381","9998"
"2594","2394.991","7.170070","558.000000","10000"
"408","209.010","275.612761","1871.863631","9966"
"584","385.005","56.752538","710.000000","9997"
"2234","2034.991","2.790223","184.505068","9993"
"6306","6106.991","7.916659","1571.000000","9998"
"7925","7725.991","10.818539","2716.000000","9993"
"4835","4635.991","0.000000","0.000000","-3"
"555","356.005","9.847644","113.918889","9960"
"1595","1395.991","2.051081","93.040543","9940"
"3095","2895.991","8.236822","775.110878","9984"
"2370","2170.991","33.644103","2373.416136","9891"
"1389","1189.991","127.383200","4925.640290","9995"
"5828","5628.991","3.255887","595.534469","9995"
"4242","4042.991","43.308470","5689.610872","9984"
"1104","904.991","38.127612","1121.219633","9983"
"2249","2049.991","0.000000","0.000000","-8"
"583","384.005","30.911370","385.710819","9731"
"2859","2659.991","0.150802","13.034528","-9"
"1920","1720.991","3.407520","190.556542","9998"
"1641","1441.991","11.095671","519.903819","9995"
"7474","7274.991","1.021760","241.539640","9993"
"3216","3016.991","4.830729","473.580255","-62"
"470","271.007","0.000000","0.000000","0"
"9996","9796.991","6.701765","2133.481340","9996"
"528","329.007","347.594542","3716.075097","9989"
"5301","5101.991","29.146089","4832.000000","9996"
"4079","3879.991","27.840014","3510.000000","9998"
"543","344.005","68.675546","767.669333","9988"
"2115","1915.991","9.421059","586.543299","9943"
"588","389.005","29.570783","373.787369","9976"
"2827","2627.991","14.731597","1258.000000","-7"
"691","492.001","19.765305","315.992087","9955"
"3035","2835.991","36.347043","3349.506862","9918"
"6066","5866.991","4.429467","844.449860","9894"
"2529","2329.991","20.242603","1532.595387","9998"
"1303","1103.991","18.453791","662.000000","9995"
"1154","954.991","19.238368","597.000000","9998"
"8430","8230.991","3.264038","873.000000","9979"
"9100","8900.991","0.000000","0.000000","-6"
"1911","1711.991","11.238203","625.180276","9976"
"566","367.005","39.326206","468.987569","9983"
"661","462.001","14.310331","214.832155","9980"
"2981","2781.991","39.745320","3592.929102","9993"
"2214","2014.991","11.436951","748.842161","9995"
"2769","2569.991","34.310004","2865.228737","9995"
"406","207.010","22.150673","149.000000","9961"
"511","312.007","3.646357","36.968377","9998"
"556","357.005","113.703440","1319.031623","9998"
"581","382.005","0.330286","4.099830","-34"
"1755","1555.991","0.000000","0.000000","-4"
"2776","2576.991","9.876105","827.000000","9982"
"2822","2622.991","14.947401","1274.000000","9998"
"3275","3075.991","0.508601","50.835739","9988"
"1863","1663.991","29.057026","1571.118822","9998"
"1564","1364.991","10.616336","470.881178","9998"
"1395","1195.991","120.835158","4696.000000","9965"
"11628","11428.991","2.154146","800.000000","9998"
"2218","2018.991","16.058001","1053.495745","9969"
"2599","2399.991","0.718138","56.004724","9995"
"2592","2392.991","23.135728","1799.000000","9995"
"3524","3312.991","7.334685","789.602766","9986"
"1119","919.991","140.605819","4203.332055","9988"
"6697","6497.991","19.526159","4122.900816","9993"
"569","370.005","14.980122","180.106682","9977"
"478","279.007","10.979184","99.538814","9993"
"960","760.998","0.000000","0.000000","-18"
"2242","2042.991","8.168836","542.292458","-44"
"2508","2308.991","426.641512","32010.486275","9469"
"1969","1769.991","4.225015","242.999957","9981"
"2674","2474.991","0.000000","0.000000","-26"
"1079","879.991","3.112468","89.000000","10000"
"539","340.005","30.801979","340.307377","9998"
"14333","14133.991","0.796241","365.692623","9998"
"3379","3179.991","287.424550","29700.016466","9986"
"845","645.998","46.829037","983.000000","9995"
"8686","8486.991","1.070355","295.181193","9998"
"1444","1244.991","0.911029","36.855765","9985"
"1413","1213.991","0.407441","16.072647","9986"
"5518","5318.991","5.988308","1035.000000","-2"
"2239","2039.991","49.338450","3270.549054","-32"
"320","121.015","0.000000","0.000000","0"
"1999","1799.991","9.591480","561.000000","9995"
"657","458.001","0.000000","0.000000","0"
"4683","4483.991","8.255494","1202.859070","9978"
"4175","3975.991","14.769870","1908.222553","-20"
"872","672.998","14.957380","327.096884","9953"
"5945","5745.991","30.001142","5601.569028","9910"
"1051","851.991","36.843285","1020.000000","9938"
"1709","1509.991","35.054776","1720.000000","9988"
"2827","2627.991","6.194765","529.000000","9998"
"1960","1760.991","2.584416","147.885794","9993"
"4848","4648.991","5.110035","771.950586","-11"
"783","583.998","38.125206","723.487234","9979"
"2416","2216.991","4.959515","357.281145","9817"
"2453","2253.991","28.623313","2096.423389","9733"
"1543","1343.991","0.217142","9.483046","9998"
"2539","2339.991","13.282211","1009.930466","9931"
"1383","1183.991","11.072720","426.000000","9995"
"4958","4758.991","2.121055","328.000000","9991"
"1659","1459.991","205.537465","9750.975393","9973"
"1307","1107.991","0.000000","0.000000","0"
"4672","4472.991","14.689023","2135.000000","9990"
"802","602.998","30.459091","596.815535","9981"
"550","351.005","42.548127","485.289684","9988"
"2710","2510.991","31.351883","2558.089395","9899"
"553","354.005","5.753264","66.180642","9969"
"2518","2318.991","0.849325","64.000000","10000"
"667","468.001","8.614257","131.000000","9997"
"18254","18054.991","0.063066","37.000000","9998"
"2513","2313.991","30.561976","2298.000000","9998"
"2887","2687.991","15.536211","1357.000000","9995"
"1970","1770.991","6.422746","369.610260","9901"
"1335","1135.991","7.337779","270.860953","9991"
"2176","1976.991","4.388725","281.935666","-20"
"554","355.005","5.032089","58.048376","9952"
"2292","2092.991","0.122649","8.341364","-117"
"6332","6132.991","1.309181","260.902849","9937"
"2809","2609.991","3.320427","281.604705","9959"
"697","498.000","1.946121","31.492446","9987"
"2770","2570.991","5.459607","456.109221","9955"
"1673","1473.991","4.190297","200.699621","-33"
"568","369.005","30.001999","359.740682","9990"
"485","286.007","403.015150","3745.461560","9995"
"966","766.998","4.686878","116.811307","9939"
"1630","1430.991","3.243500","150.819582","-131"
"548","349.005","175.121828","1986.000000","9998"
"551","352.005","16.086504","184.000000","9998"
"531","332.007","0.000000","0.000000","0"
"3621","3421.991","0.404694","45.000000","10000"
"1269","1069.991","6.385075","222.000000","9983"
"373","174.012","9.589410","54.222282","9995"
"2013","1813.991","5.514177","325.029441","9992"
"4729","4529.991","16.073500","2366.000000","9964"
"447","248.009","0.000000","0.000000","-4"
"705","506.000","72.045459","1184.579577","9988"
"572","373.005","20.708678","251.000000","9998"
"1340","1140.991","0.755212","28.000000","9988"
"3194","2994.991","8.055891","784.000000","10000"
"760","560.999","22.369543","407.780324","9992"
"780","580.998","437.263164","8255.147676","9984"
"1391","1191.991","5.086117","197.000000","9997"
"565","366.005","2.156385","25.646055","9970"
"541","342.005","17.935077","199.316406","9985"
"4734","4534.991","14.330291","2111.730036","-62"
"2880","2680.991","7.011298","610.802360","9906"
"591","392.004","5.487852","69.903738","9972"
"793","593.998","35.300774","681.359829","9912"
"504","305.007","4.741468","46.992647","9957"
"3254","3054.991","16.903440","1678.000000","9988"
"2871","2671.991","7.463338","648.000000","9995"
"973","773.998","2.127954","53.519148","9998"
"1771","1571.991","0.655450","33.480852","9998"
"380","181.011","22.132363","130.178992","9997"
"7445","7245.991","35.761757","8420.223202","9987"
"899","699.998","3.692967","84.000000","9931"
"2356","2156.991","1.585660","111.138726","9966"
"842","642.998","0.861501","18.000000","-14"
"795","595.998","4.853731","94.000000","9972"
"3016","2816.991","5.134586","470.000000","9998"
"577","378.005","9.758781","119.867051","9997"
"630","431.002","2.380971","33.345760","9995"
"4340","4140.991","49.553062","6667.787189","9993"
"2221","2021.991","10.538665","692.423384","9945"
"1025","825.991","39.846833","1069.488040","9974"
"654","455.001","39.296726","581.000000","9970"
"547","348.005","10.349897","117.038523","9956"
"5960","5760.991","3.580138","670.199142","9879"
"5188","4988.991","31.126305","5046.000000","9993"
"4863","4663.991","14.179854","2149.000000","9973"
"606","407.004","3.705022","49.000000","9998"
"5711","5511.991","4.342025","777.692256","9995"
"5497","5297.991","31.129030","5359.000000","9996"
"5138","4938.991","20.115188","3228.265865","-42"
"3218","3018.991","0.000000","0.000000","-7"
"4166","3966.991","1.480302","190.817606","9951"
"3838","3638.991","5.184090","613.000000","10000"
"1377","1177.991","33.335106","1276.000000","10000"
"653","454.002","42.359528","624.907428","9998"
"762","562.999","15.638385","286.092572","9998"
"1863","1663.991","25.855283","1398.000000","-41"
"2857","2657.991","4.770202","412.000000","10000"
"2107","1907.991","2.983929","185.000000","10000"
"2788","2588.991","12.385976","1042.000000","9998"
"2697","2497.991","1.429092","116.000000","10000"
"4799","4599.991","23.168001","3463.000000","9940"
"2667","2467.991","5.760915","462.000000","9998"
"1588","1388.991","10.767874","486.000000","9983"
"3974","3774.991","36.497593","4477.000000","9991"
"3795","3595.991","6.594154","770.521313","-16"
"4104","3904.991","12.043884","1528.247041","-18"
"2534","2334.991","0.000000","0.000000","-7"
"2422","2222.991","0.000000","0.000000","-4"
"2784","2584.991","0.000000","0.000000","-4"
"3466","3266.991","18.206912","1932.818972","9920"
"3661","3461.991","0.000000","0.000002","-83"
"4105","3905.991","7.588741","963.181025","9931"
"1895","1695.991","26.800942","1477.000000","9890"
"652","453.002","38.315273","564.000000","9993"
"712","513.000","0.000000","0.000000","-4"
"844","644.998","169.332576","3549.000000","10000"
"4863","4663.991","13.656516","2069.686613","9988"
"2501","2301.991","1.256659","94.000000","10000"
"952","752.998","71.704962","1754.486785","9995"
"1915","1715.991","99.855378","5567.924847","9914"
"1173","973.991","336.151440","10638.900712","9995"
"1291","1091.991","451.446419","16018.879072","9993"
"539","340.005","1063.538627","11750.220216","9995"
"1668","1468.991","98.860763","4719.000000","9995"
"4589","4389.991","3.748825","534.768345","9961"
"4491","4291.991","4.929901","687.549500","-50"
"799","599.998","11.711969","228.342635","9998"
"7919","7719.991","6.281133","1575.657365","9998"
"2412","2212.991","0.000000","0.000000","-3"
"1610","1410.991","7.023034","322.000000","9995"
"2383","2183.991","21.105690","1497.812035","9989"
"1173","973.991","52.598310","1664.690752","9989"
"569","370.005","13.432305","161.497212","9989"
"4315","4115.991","16.257076","2174.321653","9956"
"2916","2716.991","12.924262","1141.040077","9986"
"1535","1335.991","37.992525","1649.333834","9962"
"2564","2364.991","4.749594","365.000000","9995"
"4209","4009.991","26.641921","3471.489671","9973"
"5075","4875.991","0.000000","0.000000","-23"
"1196","996.991","0.000000","0.000000","-12"
"833","633.998","4.610702","94.986535","9979"
"891","691.998","0.000000","0.000000","-23"
"2219","2019.991","28.084143","1843.391238","9982"
"459","260.007","46.903229","396.273607","9995"
"3421","3221.991","0.000000","0.000000","0"
"810","610.998","4.884879","96.984177","9958"
"739","539.999","104.590233","1835.233826","9976"
"522","323.007","181.485941","1904.852560","9970"
"850","650.998","201.084986","4253.695659","-51"
"1748","1548.991","5.761588","290.000000","10000"
"1779","1579.991","3.293811","169.106462","9995"
"3185","2985.991","1.010022","98.000000","9959"
"799","599.998","33.312418","649.476235","9958"
"2227","2027.991","32.616990","2149.397882","9956"
"582","383.005","19.937052","248.125884","9991"
"2659","2459.991","19.090359","1526.000000","9988"
"575","376.005","15.713983","191.993521","9945"
"1944","1744.991","12.288998","696.813516","9930"
"837","637.998","249.727287","5177.170109","9989"
"762","562.999","129.216120","2363.912462","9984"
"476","277.007","26.166316","235.526973","9993"
"606","407.004","32.683619","432.250379","9966"
"1724","1524.991","9.591970","475.315522","9919"
"876","676.998","55.705165","1225.434099","9946"
"473","274.007","22.397757","199.422201","9951"
"937","737.998","10.668637","255.841624","9902"
"1439","1239.991","626.096362","25227.056545","9899"
"523","324.007","35.048185","369.000000","9993"
"5200","5000.991","6.319859","1027.000000","-13"
"412","213.010","53.166835","368.000000","9989"
"3051","2851.991","7.121785","660.000000","10000"
"3023","2823.991","0.719240","66.000000","9995"
"1965","1765.991","22.131372","1270.000000","-84"
"511","312.007","145.781789","1478.000000","9998"
"1962","1762.991","4.905116","281.000000","9998"
"3063","2863.991","9.331469","868.417606","9986"
"2358","2158.991","8.203912","575.544305","9986"
"947","747.998","15.675358","381.000000","9983"
"5956","5756.991","9.328093","1744.999846","9998"
"2083","1883.991","33.878410","2074.000000","9998"
"1553","1353.991","5.102564","224.497304","9995"
"573","374.005","10.734473","130.456224","-38"
"1768","1568.991","12.375445","630.940145","-84"
"536","337.005","13.633787","149.300186","9987"
"447","248.009","143.740479","1158.385931","9947"
"577","378.005","348.188498","4276.797159","9827"
"563","364.005","145.724082","1723.637664","9869"
"1771","1571.991","6.636556","339.000000","9992"
"1396","1196.991","0.282810","11.000000","9993"
"475","276.007","55.824047","500.666731","9950"
"2957","2757.991","12.519676","1122.000000","9998"
"946","746.998","21.995468","533.899754","9998"
"546","347.005","58.734573","662.272719","9949"
"4011","3811.991","3.926781","486.402158","9985"
"1828","1628.991","4.747806","251.315075","9989"
"6713","6513.991","3.657056","774.079831","9995"
"5422","5222.991","0.179813","30.517428","9995"
"852","652.998","136.477264","2895.871419","9940"
"7328","7128.991","40.455702","9371.622278","-40"
"759","559.999","198.212134","3606.820740","9989"
"409","210.010","37.053581","252.858630","9994"
"784","584.998","17.570526","334.000000","9956"
"2739","2539.991","0.000000","0.000000","-9"
"1809","1609.991","0.511286","26.748180","9994"
"1804","1604.991","0.287615","15.000000","10000"
"3362","3162.991","0.000000","0.000000","-3"
"3115","2915.991","5.435182","515.000000","9971"
"874","674.998","10.919272","239.498761","9993"
"726","526.999","12.671926","217.000000","9971"
"1913","1713.991","14.004873","780.000000","10000"
"1167","967.991","66.968569","2106.440391","9873"
"660","461.001","2.336466","35.000000","10000"
"569","370.005","11.893826","143.000000","9998"
"553","354.005","8.772901","100.915983","9988"
"2652","2452.991","1.343927","107.121959","9995"
"1074","874.991","5.311478","151.016987","9950"
"1009","809.991","35.076253","923.209352","9956"
"1541","1341.991","1.774215","77.368229","9964"
"524","325.007","705.181773","7447.323542","9893"
"1002","802.991","4530.459731","118211.507581","9946"
"3062","2862.991","0.000000","0.000000","-2"
"2372","2172.991","5.251665","370.818918","9917"
"7662","7462.991","6.414298","1555.496420","-15"
"1374","1174.991","0.000000","0.000000","0"
"2232","2032.991","1.165597","77.000000","10000"
"3038","2838.991","68.487083","6318.000000","10000"
"628","429.002","26.326877","367.000000","9996"
"5918","5718.991","0.429823","79.875890","-7"
"731","531.999","73.003085","1262.000000","9995"
"8033","7833.991","10.725110","2730.183082","9863"
